customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,segment
CUST021083,108,3,14776.09,4,3,4,434,Loyal Customers
CUST021084,150,3,12795.1,4,3,4,434,Loyal Customers
CUST021085,155,4,19309.75,4,5,5,455,Champions
CUST021086,389,4,20853.260000000002,2,5,5,255,About to Sleep
CUST021087,95,3,11900.0,5,3,3,533,Loyal Customers
CUST021088,220,4,16880.75,3,5,4,354,Loyal Customers
CUST021089,288,3,11297.310000000001,3,3,3,333,Loyal Customers
CUST021090,841,3,15600.41,1,3,4,134,Can't Lose Them
CUST021091,106,4,22000.0,4,5,5,455,Champions
CUST021092,96,3,16500.0,5,3,4,534,Loyal Customers
CUST021093,152,4,19700.0,4,5,5,455,Champions
CUST021094,176,3,12333.869999999999,4,3,4,434,Loyal Customers
CUST021095,379,3,11933.61,2,3,3,233,About to Sleep
CUST021096,111,4,14380.76,4,5,4,454,Champions
CUST021097,142,4,17400.0,4,5,4,454,Champions
CUST021098,143,4,17400.0,4,5,4,454,Champions
CUST021099,603,3,13296.75,1,3,4,134,Can't Lose Them
CUST021100,81,4,19700.0,5,5,5,555,Champions
CUST021101,229,3,14200.0,3,3,4,334,Loyal Customers
CUST021102,118,3,14636.25,4,3,4,434,Loyal Customers
CUST021103,77,4,19055.72,5,5,5,555,Champions
CUST021104,81,4,19700.0,5,5,5,555,Champions
CUST021105,105,4,16316.81,4,5,4,454,Champions
CUST021106,175,3,12844.83,4,3,4,434,Loyal Customers
CUST021107,169,4,18952.54,4,5,5,455,Champions
CUST021108,203,3,14200.0,3,3,4,334,Loyal Customers
CUST021109,162,4,15100.0,4,5,4,454,Champions
CUST021110,188,3,14200.0,4,3,4,434,Loyal Customers
CUST021111,181,3,14200.0,4,3,4,434,Loyal Customers
CUST021112,82,3,10711.07,5,3,3,533,Loyal Customers
CUST021113,347,3,14200.0,2,3,4,234,About to Sleep
CUST021114,94,4,19700.0,5,5,5,555,Champions
CUST021115,65,3,15482.84,5,3,4,534,Loyal Customers
CUST021116,156,4,19700.0,4,5,5,455,Champions
CUST021117,113,3,11900.0,4,3,3,433,Loyal Customers
CUST021118,426,4,19700.0,2,5,5,255,About to Sleep
CUST021119,106,3,14893.900000000001,4,3,4,434,Loyal Customers
CUST021120,56,3,9717.71,5,3,3,533,Loyal Customers
CUST021121,322,4,19289.52,3,5,5,355,Loyal Customers
CUST021122,147,4,17400.0,4,5,4,454,Champions
CUST021123,169,3,11900.0,4,3,3,433,Loyal Customers
CUST021124,277,4,12876.2,3,5,4,354,Loyal Customers
CUST021125,290,3,14384.26,3,3,4,334,Loyal Customers
CUST021126,100,4,21108.31,5,5,5,555,Champions
CUST021127,353,4,18810.78,2,5,5,255,About to Sleep
CUST021128,437,4,18072.690000000002,2,5,4,254,About to Sleep
CUST021129,101,4,21996.43,5,5,5,555,Champions
CUST021130,91,4,20978.57,5,5,5,555,Champions
CUST021131,56,4,15100.0,5,5,4,554,Champions
CUST021132,104,3,16040.26,5,3,4,534,Loyal Customers
CUST021133,153,3,16321.8,4,3,4,434,Loyal Customers
CUST021134,229,4,15321.380000000001,3,5,4,354,Loyal Customers
CUST021135,202,3,9600.0,4,3,3,433,Loyal Customers
CUST021136,69,3,13447.560000000001,5,3,4,534,Loyal Customers
CUST021137,273,4,13327.26,3,5,4,354,Loyal Customers
CUST021138,142,3,13049.349999999999,4,3,4,434,Loyal Customers
CUST021139,93,3,14200.0,5,3,4,534,Loyal Customers
CUST021140,77,4,17400.0,5,5,4,554,Champions
CUST021141,121,3,14200.0,4,3,4,434,Loyal Customers
CUST021142,178,4,12800.0,4,5,4,454,Champions
CUST021143,88,4,19941.41,5,5,5,555,Champions
CUST021144,143,4,17400.0,4,5,4,454,Champions
CUST021145,87,4,19700.0,5,5,5,555,Champions
CUST021146,91,4,19700.0,5,5,5,555,Champions
CUST021147,133,3,12541.42,4,3,4,434,Loyal Customers
CUST021148,436,3,16500.0,2,3,4,234,About to Sleep
CUST021149,328,3,14988.31,2,3,4,234,About to Sleep
CUST021150,223,3,16500.0,3,3,4,334,Loyal Customers
CUST021151,193,3,15303.869999999999,4,3,4,434,Loyal Customers
CUST021152,87,3,12686.58,5,3,4,534,Loyal Customers
CUST021153,70,4,15100.0,5,5,4,554,Champions
CUST021154,302,4,17083.61,3,5,4,354,Loyal Customers
CUST021155,114,3,12407.19,4,3,4,434,Loyal Customers
CUST021156,161,3,12371.08,4,3,4,434,Loyal Customers
CUST021157,128,3,13563.24,4,3,4,434,Loyal Customers
CUST021158,91,4,15100.0,5,5,4,554,Champions
CUST021159,92,4,16935.97,5,5,4,554,Champions
CUST021160,145,3,12547.93,4,3,4,434,Loyal Customers
CUST021161,160,4,17430.38,4,5,4,454,Champions
CUST021162,429,3,16500.0,2,3,4,234,About to Sleep
CUST021163,155,4,19700.0,4,5,5,455,Champions
CUST021164,415,3,15909.880000000001,2,3,4,234,About to Sleep
CUST021165,186,4,17400.0,4,5,4,454,Champions
CUST021166,217,3,11900.0,3,3,3,333,Loyal Customers
CUST021167,90,4,15124.619999999999,5,5,4,554,Champions
CUST021168,254,4,15100.0,3,5,4,354,Loyal Customers
CUST021169,318,4,21570.06,3,5,5,355,Loyal Customers
CUST021170,330,4,22000.0,2,5,5,255,About to Sleep
CUST021171,200,4,22000.0,4,5,5,455,Champions
CUST021172,165,4,19700.0,4,5,5,455,Champions
CUST021173,106,4,14058.6,4,5,4,454,Champions
CUST021174,93,3,16172.58,5,3,4,534,Loyal Customers
CUST021175,204,4,18112.21,3,5,4,354,Loyal Customers
CUST021176,97,4,17400.0,5,5,4,554,Champions
CUST021177,97,3,16500.0,5,3,4,534,Loyal Customers
CUST021178,102,3,14200.0,5,3,4,534,Loyal Customers
CUST021179,98,4,18244.36,5,5,4,554,Champions
CUST021180,276,4,21661.760000000002,3,5,5,355,Loyal Customers
CUST021181,271,4,17279.21,3,5,4,354,Loyal Customers
CUST021182,143,4,19146.95,4,5,5,455,Champions
CUST021183,180,4,20113.04,4,5,5,455,Champions
CUST021184,127,4,15100.0,4,5,4,454,Champions
CUST021185,134,4,22000.0,4,5,5,455,Champions
CUST021186,137,4,19700.0,4,5,5,455,Champions
CUST021187,234,4,18531.35,3,5,5,355,Loyal Customers
CUST021188,89,4,15111.96,5,5,4,554,Champions
CUST021189,73,4,18850.44,5,5,5,555,Champions
CUST021190,60,4,19437.63,5,5,5,555,Champions
CUST021191,97,3,15117.09,5,3,4,534,Loyal Customers
CUST021192,460,4,22000.0,2,5,5,255,About to Sleep
CUST021193,92,4,12800.0,5,5,4,554,Champions
CUST021194,399,3,14200.0,2,3,4,234,About to Sleep
CUST021195,67,4,20782.5,5,5,5,555,Champions
CUST021196,194,3,11900.0,4,3,3,433,Loyal Customers
CUST021197,195,4,13541.02,4,5,4,454,Champions
CUST021198,70,3,12960.73,5,3,4,534,Loyal Customers
CUST021199,191,4,17400.0,4,5,4,454,Champions
CUST021200,292,4,14433.4,3,5,4,354,Loyal Customers
CUST021201,315,3,14268.45,3,3,4,334,Loyal Customers
CUST021202,85,4,19700.0,5,5,5,555,Champions
CUST021203,225,4,17400.0,3,5,4,354,Loyal Customers
CUST021204,153,3,13486.95,4,3,4,434,Loyal Customers
CUST021205,108,3,14200.0,4,3,4,434,Loyal Customers
CUST021206,275,4,19654.56,3,5,5,355,Loyal Customers
CUST021207,195,4,16545.11,4,5,4,454,Champions
CUST021208,186,3,16500.0,4,3,4,434,Loyal Customers
CUST021209,210,4,17400.0,3,5,4,354,Loyal Customers
CUST021210,244,3,16500.0,3,3,4,334,Loyal Customers
CUST021211,516,3,14200.0,1,3,4,134,Can't Lose Them
CUST021212,125,3,12238.07,4,3,4,434,Loyal Customers
CUST021213,88,3,11900.0,5,3,3,533,Loyal Customers
CUST021214,87,3,9600.0,5,3,3,533,Loyal Customers
CUST021215,165,3,13654.92,4,3,4,434,Loyal Customers
CUST021216,155,3,15482.630000000001,4,3,4,434,Loyal Customers
CUST021217,611,3,13600.58,1,3,4,134,Can't Lose Them
CUST021218,232,3,14200.0,3,3,4,334,Loyal Customers
CUST021219,105,4,12800.0,4,5,4,454,Champions
CUST021220,99,3,14450.99,5,3,4,534,Loyal Customers
CUST021221,117,4,12800.0,4,5,4,454,Champions
CUST021222,168,4,17475.559999999998,4,5,4,454,Champions
CUST021223,320,3,16006.33,3,3,4,334,Loyal Customers
CUST021224,165,3,11900.0,4,3,3,433,Loyal Customers
CUST021225,117,4,16668.57,4,5,4,454,Champions
CUST021226,315,4,15100.0,3,5,4,354,Loyal Customers
CUST021227,75,4,17167.06,5,5,4,554,Champions
CUST021228,55,3,9623.02,5,3,3,533,Loyal Customers
CUST021229,381,3,15872.91,2,3,4,234,About to Sleep
CUST021230,607,3,14597.56,1,3,4,134,Can't Lose Them
CUST021231,131,3,16500.0,4,3,4,434,Loyal Customers
CUST021232,172,3,9903.7,4,3,3,433,Loyal Customers
CUST021233,135,4,17400.0,4,5,4,454,Champions
CUST021234,73,3,15407.2,5,3,4,534,Loyal Customers
CUST021235,652,3,14601.27,1,3,4,134,Can't Lose Them
CUST021236,141,3,14200.0,4,3,4,434,Loyal Customers
CUST021237,286,3,16011.970000000001,3,3,4,334,Loyal Customers
CUST021238,175,3,12257.34,4,3,4,434,Loyal Customers
CUST021239,109,4,19700.0,4,5,5,455,Champions
CUST021240,438,3,14200.0,2,3,4,234,About to Sleep
CUST021241,208,4,19926.59,3,5,5,355,Loyal Customers
CUST021242,111,4,20213.3,4,5,5,455,Champions
CUST021243,464,4,21721.35,2,5,5,255,About to Sleep
CUST021244,88,4,22000.0,5,5,5,555,Champions
CUST021245,159,3,11206.65,4,3,3,433,Loyal Customers
CUST021246,162,3,14200.0,4,3,4,434,Loyal Customers
CUST021247,297,3,14200.0,3,3,4,334,Loyal Customers
CUST021248,130,4,17400.0,4,5,4,454,Champions
CUST021249,362,3,9600.0,2,3,3,233,About to Sleep
CUST021250,494,4,19700.0,1,5,5,155,At Risk
CUST021251,275,4,21121.14,3,5,5,355,Loyal Customers
CUST021252,123,4,22000.0,4,5,5,455,Champions
CUST021253,261,3,14200.0,3,3,4,334,Loyal Customers
CUST021254,111,4,12800.0,4,5,4,454,Champions
CUST021255,104,4,20636.85,5,5,5,555,Champions
CUST021256,120,4,15163.35,4,5,4,454,Champions
CUST021257,103,3,14930.130000000001,5,3,4,534,Loyal Customers
CUST021258,158,3,16500.0,4,3,4,434,Loyal Customers
CUST021259,187,3,13288.939999999999,4,3,4,434,Loyal Customers
CUST021260,189,4,17675.14,4,5,4,454,Champions
CUST021261,106,3,14709.189999999999,4,3,4,434,Loyal Customers
CUST021262,163,3,14134.66,4,3,4,434,Loyal Customers
CUST021263,237,3,15965.07,3,3,4,334,Loyal Customers
CUST021264,329,4,22000.0,2,5,5,255,About to Sleep
CUST021265,298,3,11900.0,3,3,3,333,Loyal Customers
CUST021266,168,3,14200.0,4,3,4,434,Loyal Customers
CUST021267,166,3,16386.62,4,3,4,434,Loyal Customers
CUST021268,112,3,11900.0,4,3,3,433,Loyal Customers
CUST021269,97,4,17642.64,5,5,4,554,Champions
CUST021270,146,3,15265.4,4,3,4,434,Loyal Customers
CUST021271,388,4,19700.0,2,5,5,255,About to Sleep
CUST021272,175,4,21693.28,4,5,5,455,Champions
CUST021273,174,4,22000.0,4,5,5,455,Champions
CUST021274,129,3,11309.34,4,3,3,433,Loyal Customers
CUST021275,269,4,17400.0,3,5,4,354,Loyal Customers
CUST021276,84,4,20073.45,5,5,5,555,Champions
CUST021277,217,3,12889.39,3,3,4,334,Loyal Customers
CUST021278,297,4,19577.95,3,5,5,355,Loyal Customers
CUST021279,166,3,11113.7,4,3,3,433,Loyal Customers
CUST021280,258,4,17370.85,3,5,4,354,Loyal Customers
CUST021281,164,4,16201.2,4,5,4,454,Champions
CUST021282,123,4,19143.87,4,5,5,455,Champions
CUST021283,457,4,19700.0,2,5,5,255,About to Sleep
CUST021284,151,4,17400.0,4,5,4,454,Champions
CUST021285,200,4,17796.010000000002,4,5,4,454,Champions
CUST021286,74,4,17991.4,5,5,4,554,Champions
CUST021287,550,3,14200.0,1,3,4,134,Can't Lose Them
CUST021288,334,4,20831.23,2,5,5,255,About to Sleep
CUST021289,96,3,15790.71,5,3,4,534,Loyal Customers
CUST021290,89,4,19700.0,5,5,5,555,Champions
CUST021291,87,4,15452.880000000001,5,5,4,554,Champions
CUST021292,219,3,12748.27,3,3,4,334,Loyal Customers
CUST021293,133,4,19700.0,4,5,5,455,Champions
CUST021294,517,3,14200.0,1,3,4,134,Can't Lose Them
CUST021295,203,3,14200.0,3,3,4,334,Loyal Customers
CUST021296,469,4,17603.2,2,5,4,254,About to Sleep
CUST021297,442,3,14200.0,2,3,4,234,About to Sleep
CUST021298,154,3,10317.380000000001,4,3,3,433,Loyal Customers
CUST021299,104,4,17400.0,5,5,4,554,Champions
CUST021300,344,4,19700.0,2,5,5,255,About to Sleep
CUST021301,131,4,17756.11,4,5,4,454,Champions
CUST021302,340,4,18994.989999999998,2,5,5,255,About to Sleep
CUST021303,143,3,14200.0,4,3,4,434,Loyal Customers
CUST021304,107,4,18219.940000000002,4,5,4,454,Champions
CUST021305,99,3,15639.16,5,3,4,534,Loyal Customers
CUST021306,260,3,14200.0,3,3,4,334,Loyal Customers
CUST021307,420,3,9600.0,2,3,3,233,About to Sleep
CUST021308,185,3,13429.83,4,3,4,434,Loyal Customers
CUST021309,113,3,12932.560000000001,4,3,4,434,Loyal Customers
CUST021310,256,3,14584.98,3,3,4,334,Loyal Customers
CUST021311,103,4,21935.77,5,5,5,555,Champions
CUST021312,499,3,16500.0,1,3,4,134,Can't Lose Them
CUST021313,92,3,11900.0,5,3,3,533,Loyal Customers
CUST021314,118,3,11900.0,4,3,3,433,Loyal Customers
CUST021315,321,4,17739.28,3,5,4,354,Loyal Customers
CUST021316,101,3,14200.0,5,3,4,534,Loyal Customers
CUST021317,173,4,19377.55,4,5,5,455,Champions
CUST021318,83,3,12750.82,5,3,4,534,Loyal Customers
CUST021319,207,4,20629.25,3,5,5,355,Loyal Customers
CUST021320,97,3,14200.0,5,3,4,534,Loyal Customers
CUST021321,170,4,14147.560000000001,4,5,4,454,Champions
CUST021322,100,3,11980.95,5,3,3,533,Loyal Customers
CUST021323,427,4,20612.8,2,5,5,255,About to Sleep
CUST021324,228,4,17400.0,3,5,4,354,Loyal Customers
CUST021325,53,4,19947.8,5,5,5,555,Champions
CUST021326,149,3,14200.0,4,3,4,434,Loyal Customers
CUST021327,226,4,20748.23,3,5,5,355,Loyal Customers
CUST021328,281,3,12247.81,3,3,4,334,Loyal Customers
CUST021329,97,3,10465.23,5,3,3,533,Loyal Customers
CUST021330,605,3,12863.720000000001,1,3,4,134,Can't Lose Them
CUST021331,170,4,19700.0,4,5,5,455,Champions
CUST021332,177,3,11900.0,4,3,3,433,Loyal Customers
CUST021333,202,4,19315.45,4,5,5,455,Champions
CUST021334,119,3,14567.61,4,3,4,434,Loyal Customers
CUST021335,345,4,20362.8,2,5,5,255,About to Sleep
CUST021336,56,4,14614.76,5,5,4,554,Champions
CUST021337,139,3,14200.0,4,3,4,434,Loyal Customers
CUST021338,110,3,13429.07,4,3,4,434,Loyal Customers
CUST021339,242,4,17247.03,3,5,4,354,Loyal Customers
CUST021340,91,4,19700.0,5,5,5,555,Champions
CUST021341,107,4,17400.0,4,5,4,454,Champions
CUST021342,76,3,9886.91,5,3,3,533,Loyal Customers
CUST021343,449,4,17466.43,2,5,4,254,About to Sleep
CUST021344,185,3,16500.0,4,3,4,434,Loyal Customers
CUST021345,137,4,18014.07,4,5,4,454,Champions
CUST021346,286,4,19700.0,3,5,5,355,Loyal Customers
CUST021347,126,4,17400.0,4,5,4,454,Champions
CUST021348,127,3,14200.0,4,3,4,434,Loyal Customers
CUST021349,204,4,19700.0,3,5,5,355,Loyal Customers
CUST021350,364,4,19700.0,2,5,5,255,About to Sleep
CUST021351,127,4,20295.55,4,5,5,455,Champions
CUST021352,330,3,14366.75,2,3,4,234,About to Sleep
CUST021353,83,3,13398.24,5,3,4,534,Loyal Customers
CUST021354,208,4,17351.86,3,5,4,354,Loyal Customers
CUST021355,138,3,9600.0,4,3,3,433,Loyal Customers
CUST021356,120,3,11980.72,4,3,3,433,Loyal Customers
CUST021357,68,3,9600.0,5,3,3,533,Loyal Customers
CUST021358,168,3,14200.0,4,3,4,434,Loyal Customers
CUST021359,244,3,13968.029999999999,3,3,4,334,Loyal Customers
CUST021360,227,4,17400.0,3,5,4,354,Loyal Customers
CUST021361,107,4,19700.0,4,5,5,455,Champions
CUST021362,123,3,11958.869999999999,4,3,3,433,Loyal Customers
CUST021363,185,4,18170.7,4,5,4,454,Champions
CUST021364,81,3,15596.49,5,3,4,534,Loyal Customers
CUST021365,122,3,11900.0,4,3,3,433,Loyal Customers
CUST021366,241,3,10736.32,3,3,3,333,Loyal Customers
CUST021367,67,4,15723.54,5,5,4,554,Champions
CUST021368,298,4,16005.720000000001,3,5,4,354,Loyal Customers
CUST021369,121,4,18034.34,4,5,4,454,Champions
CUST021370,513,4,17400.0,1,5,4,154,At Risk
CUST021371,73,3,12657.29,5,3,4,534,Loyal Customers
CUST021372,202,4,19499.760000000002,4,5,5,455,Champions
CUST021373,160,4,22000.0,4,5,5,455,Champions
CUST021374,147,4,15100.0,4,5,4,454,Champions
CUST021375,102,4,15435.26,5,5,4,554,Champions
CUST021376,344,4,19924.07,2,5,5,255,About to Sleep
CUST021377,619,4,15100.0,1,5,4,154,At Risk
CUST021378,72,4,19568.19,5,5,5,555,Champions
CUST021379,148,3,14200.0,4,3,4,434,Loyal Customers
CUST021380,559,3,14200.0,1,3,4,134,Can't Lose Them
CUST021381,146,3,14771.82,4,3,4,434,Loyal Customers
CUST021382,306,3,12593.34,3,3,4,334,Loyal Customers
CUST021383,156,3,9600.0,4,3,3,433,Loyal Customers
CUST021384,227,4,22000.0,3,5,5,355,Loyal Customers
CUST021385,479,3,16500.0,2,3,4,234,About to Sleep
CUST021386,112,4,18390.04,4,5,5,455,Champions
CUST021387,288,3,16500.0,3,3,4,334,Loyal Customers
CUST021388,156,4,15938.81,4,5,4,454,Champions
CUST021389,102,3,14200.0,5,3,4,534,Loyal Customers
CUST021390,71,3,14200.0,5,3,4,534,Loyal Customers
CUST021391,63,3,16500.0,5,3,4,534,Loyal Customers
CUST021392,117,4,19700.0,4,5,5,455,Champions
CUST021393,148,4,18901.91,4,5,5,455,Champions
CUST021394,102,3,13954.28,5,3,4,534,Loyal Customers
CUST021395,169,3,16500.0,4,3,4,434,Loyal Customers
CUST021396,120,4,21352.53,4,5,5,455,Champions
CUST021397,204,3,13578.02,3,3,4,334,Loyal Customers
CUST021398,420,3,16500.0,2,3,4,234,About to Sleep
CUST021399,176,4,20052.92,4,5,5,455,Champions
CUST021400,123,3,14069.25,4,3,4,434,Loyal Customers
CUST021401,227,4,17400.0,3,5,4,354,Loyal Customers
CUST021402,131,3,14200.0,4,3,4,434,Loyal Customers
CUST021403,118,4,19700.0,4,5,5,455,Champions
CUST021404,71,3,16500.0,5,3,4,534,Loyal Customers
CUST021405,98,3,16500.0,5,3,4,534,Loyal Customers
CUST021406,56,3,13296.12,5,3,4,534,Loyal Customers
CUST021407,126,3,14195.73,4,3,4,434,Loyal Customers
CUST021408,475,4,19700.0,2,5,5,255,About to Sleep
CUST021409,119,4,20961.0,4,5,5,455,Champions
CUST021410,352,3,14200.0,2,3,4,234,About to Sleep
CUST021411,141,3,13562.7,4,3,4,434,Loyal Customers
CUST021412,158,4,14586.25,4,5,4,454,Champions
CUST021413,94,4,15758.39,5,5,4,554,Champions
CUST021414,98,4,18687.989999999998,5,5,5,555,Champions
CUST021415,142,3,12908.07,4,3,4,434,Loyal Customers
CUST021416,71,3,14098.880000000001,5,3,4,534,Loyal Customers
CUST021417,62,4,17400.0,5,5,4,554,Champions
CUST021418,371,3,14200.0,2,3,4,234,About to Sleep
CUST021419,102,3,11900.0,5,3,3,533,Loyal Customers
CUST021420,245,3,12080.07,3,3,4,334,Loyal Customers
CUST021421,93,4,19490.04,5,5,5,555,Champions
CUST021422,317,3,11900.0,3,3,3,333,Loyal Customers
CUST021423,143,3,16198.71,4,3,4,434,Loyal Customers
CUST021424,227,4,20884.11,3,5,5,355,Loyal Customers
CUST021425,154,4,19992.07,4,5,5,455,Champions
CUST021426,261,4,18153.58,3,5,4,354,Loyal Customers
CUST021427,173,4,19700.0,4,5,5,455,Champions
CUST021428,264,4,15197.47,3,5,4,354,Loyal Customers
CUST021429,85,4,18783.14,5,5,5,555,Champions
CUST021430,170,3,16500.0,4,3,4,434,Loyal Customers
CUST021431,140,4,20269.27,4,5,5,455,Champions
CUST021432,337,4,19700.0,2,5,5,255,About to Sleep
CUST021433,127,4,19090.9,4,5,5,455,Champions
CUST021434,102,4,19700.0,5,5,5,555,Champions
CUST021435,172,3,15389.29,4,3,4,434,Loyal Customers
CUST021436,167,3,14426.35,4,3,4,434,Loyal Customers
CUST021437,188,4,18068.309999999998,4,5,4,454,Champions
CUST021438,117,4,18286.55,4,5,5,455,Champions
CUST021439,107,3,16500.0,4,3,4,434,Loyal Customers
CUST021440,210,4,16509.98,3,5,4,354,Loyal Customers
CUST021441,130,3,15907.689999999999,4,3,4,434,Loyal Customers
CUST021442,179,3,16500.0,4,3,4,434,Loyal Customers
CUST021443,90,4,15983.46,5,5,4,554,Champions
CUST021444,399,3,14192.99,2,3,4,234,About to Sleep
CUST021445,318,3,14200.0,3,3,4,334,Loyal Customers
CUST021446,156,4,17747.32,4,5,4,454,Champions
CUST021447,137,3,14516.98,4,3,4,434,Loyal Customers
CUST021448,196,4,17400.0,4,5,4,454,Champions
CUST021449,358,3,12372.119999999999,2,3,4,234,About to Sleep
CUST021450,509,4,18413.97,1,5,5,155,At Risk
CUST021451,205,3,13307.16,3,3,4,334,Loyal Customers
CUST021452,112,4,22000.0,4,5,5,455,Champions
CUST021453,96,4,20338.72,5,5,5,555,Champions
CUST021454,225,4,17400.0,3,5,4,354,Loyal Customers
CUST021455,232,3,14200.0,3,3,4,334,Loyal Customers
CUST021456,110,4,17400.0,4,5,4,454,Champions
CUST021457,94,3,15326.6,5,3,4,534,Loyal Customers
CUST021458,428,3,14200.0,2,3,4,234,About to Sleep
CUST021459,80,4,18189.89,5,5,4,554,Champions
CUST021460,88,4,19700.0,5,5,5,555,Champions
CUST021461,91,3,16500.0,5,3,4,534,Loyal Customers
CUST021462,131,4,20473.58,4,5,5,455,Champions
CUST021463,90,4,17585.11,5,5,4,554,Champions
CUST021464,447,3,14200.0,2,3,4,234,About to Sleep
CUST021465,123,4,17913.95,4,5,4,454,Champions
CUST021466,72,3,11900.0,5,3,3,533,Loyal Customers
CUST021467,154,4,17726.23,4,5,4,454,Champions
CUST021468,417,4,19700.0,2,5,5,255,About to Sleep
CUST021469,294,3,9600.0,3,3,3,333,Loyal Customers
CUST021470,366,3,9600.0,2,3,3,233,About to Sleep
CUST021471,99,3,14200.0,5,3,4,534,Loyal Customers
CUST021472,84,4,18626.989999999998,5,5,5,555,Champions
CUST021473,377,3,14200.0,2,3,4,234,About to Sleep
CUST021474,104,3,16343.79,5,3,4,534,Loyal Customers
CUST021475,185,3,13453.75,4,3,4,434,Loyal Customers
CUST021476,98,3,14200.0,5,3,4,534,Loyal Customers
CUST021477,63,4,17962.9,5,5,4,554,Champions
CUST021478,93,4,18105.94,5,5,4,554,Champions
CUST021479,131,4,22000.0,4,5,5,455,Champions
CUST021480,236,4,12800.0,3,5,4,354,Loyal Customers
CUST021481,154,4,19609.95,4,5,5,455,Champions
CUST021482,441,4,13303.03,2,5,4,254,About to Sleep
CUST021483,126,4,20588.63,4,5,5,455,Champions
CUST021484,108,3,12206.99,4,3,4,434,Loyal Customers
CUST021485,76,3,16500.0,5,3,4,534,Loyal Customers
CUST021486,282,3,16500.0,3,3,4,334,Loyal Customers
CUST021487,138,3,14200.0,4,3,4,434,Loyal Customers
CUST021488,230,3,15146.85,3,3,4,334,Loyal Customers
CUST021489,231,3,9677.619999999999,3,3,3,333,Loyal Customers
CUST021490,91,3,14376.470000000001,5,3,4,534,Loyal Customers
CUST021491,313,4,17400.0,3,5,4,354,Loyal Customers
CUST021492,86,3,14200.0,5,3,4,534,Loyal Customers
CUST021493,230,3,13256.619999999999,3,3,4,334,Loyal Customers
CUST021494,67,4,15532.58,5,5,4,554,Champions
CUST021495,137,4,17389.06,4,5,4,454,Champions
CUST021496,319,4,19700.0,3,5,5,355,Loyal Customers
CUST021497,262,3,13091.17,3,3,4,334,Loyal Customers
CUST021498,144,4,18461.37,4,5,5,455,Champions
CUST021499,219,3,11900.0,3,3,3,333,Loyal Customers
CUST021500,124,3,16205.82,4,3,4,434,Loyal Customers
CUST021501,236,4,18656.28,3,5,5,355,Loyal Customers
CUST021502,91,3,14907.8,5,3,4,534,Loyal Customers
CUST021503,261,3,11900.0,3,3,3,333,Loyal Customers
CUST021504,300,3,14840.24,3,3,4,334,Loyal Customers
CUST021505,172,4,21834.48,4,5,5,455,Champions
CUST021506,108,4,22000.0,4,5,5,455,Champions
CUST021507,124,3,10470.42,4,3,3,433,Loyal Customers
CUST021508,158,4,17536.48,4,5,4,454,Champions
CUST021509,102,4,17987.29,5,5,4,554,Champions
CUST021510,93,3,13264.16,5,3,4,534,Loyal Customers
CUST021511,64,3,16500.0,5,3,4,534,Loyal Customers
CUST021512,308,3,16159.83,3,3,4,334,Loyal Customers
CUST021513,184,4,17400.0,4,5,4,454,Champions
CUST021514,128,4,19897.57,4,5,5,455,Champions
CUST021515,540,3,14200.0,1,3,4,134,Can't Lose Them
CUST021516,77,4,19700.0,5,5,5,555,Champions
CUST021517,97,3,14596.19,5,3,4,534,Loyal Customers
